requestId,호기정보,startX1,startY1,startZ1,endX1,endY1,endZ1,startThickness1,endThickness1,length1,weldingLeg1,startX2,startY2,startZ2,endX2,endY2,endZ2,startThickness2,endThickness2,length2,weldingLeg2
318466,B라인3번거더,19000.416,3277.209,2.615,18986.472,5235.159,1.414,12,12,1958.0,5,19012.416,3277.294,2.608,18998.472,5235.244,1.407,12,12,1958.0,5
326650,B라인3번거더,19137.359,2032.362,6.647,19159.136,104.485,6.13,12,12,1928.0,5,19125.36,2032.226,6.644,19147.137,104.349,6.126,12,12,1928.0,5
330433,B라인3번거더,19725.398,3282.372,2.206,19711.454,5240.322,1.005,12,12,1958.0,5,19737.398,3282.457,2.199,19723.454,5240.407,0.998,12,12,1958.0,5
334189,B라인3번거더,19862.313,2040.551,6.88,19884.09,112.674,6.363,12,12,1928.0,5,19850.313,2040.415,6.876,19872.091,112.538,6.359,12,12,1928.0,5
625477,B라인3번거더,15148.576,1963.326,31.523,14118.541,1974.321,30.888,,,1030.094,5,15148.736,1978.326,31.523,14118.701,1989.321,30.888,,,1030.094,5
731954,B라인3번거더,16267.703,1228.093,1.579,14609.79,1141.619,3.225,,,1660.168,5,16266.922,1243.073,1.579,14609.009,1156.599,3.225,,,1660.168,5
735279,B라인3번거더,15242.342,4743.951,5.893,17487.703,4750.405,3.267,10,10,2245.371,5.5,15242.371,4733.951,5.893,17487.731,4740.405,3.267,10,10,2245.371,5.5
738349,B라인3번거더,17489.772,4030.408,3.273,15244.412,4023.954,5.899,10,10,2245.371,5.5,17489.801,4020.408,3.273,15244.441,4013.954,5.899,10,10,2245.371,5.5
738938,B라인3번거더,16478.649,2123.183,30.469,15450.98,2107.447,30.532,,,1027.789,5,16478.42,2138.181,30.469,15450.75,2122.445,30.532,,,1027.79,5
739515,B라인3번거더,15965.876,2866.528,30.772,17041.128,2976.364,32.136,,,1080.848,5,15964.353,2881.45,30.772,17039.604,2991.286,32.136,,,1080.847,5
740700,B라인3번거더,16568.49,487.32,1.401,18202.947,558.858,1.687,,,1636.022,5,16567.834,502.305,1.401,18202.291,573.844,1.687,,,1636.022,5
741270,B라인3번거더,17603.416,2075.617,36.401,16640.688,2155.94,31.358,,,966.087,5,17604.664,2090.565,36.401,16641.936,2170.888,31.358,,,966.087,5
742470,B라인3번거더,16665.34,1074.145,2.285,18316.824,1164.458,1.346,,,1653.952,5,16664.521,1089.123,2.285,18316.006,1179.435,1.346,,,1653.952,5
745632,B라인3번거더,17537.702,4750.548,3.208,19783.063,4757.002,0.581,10,10,2245.371,5.5,17537.731,4740.548,3.208,19783.091,4747.002,0.582,10,10,2245.371,5.5
748740,B라인3번거더,19785.132,4037.005,0.587,17539.772,4030.551,3.214,10,10,2245.371,5.5,19785.161,4027.005,0.588,17539.801,4020.551,3.214,10,10,2245.371,5.5
751473,B라인3번거더,18143.295,2861.954,16.669,19627.275,2869.558,17.653,10,10,1484.0,5.5,18143.244,2871.954,16.691,19627.224,2879.557,17.675,10,10,1484.0,5.5
753925,B라인3번거더,19630.965,2149.569,16.118,18146.985,2141.965,15.134,10,10,1484.0,5.5,19630.914,2159.569,16.139,18146.934,2151.965,15.155,10,10,1484.0,5.5
755167,B라인3번거더,19856.963,2345.717,16.684,19854.708,2785.734,17.623,12,12,440.023,4.5,19844.963,2345.656,16.676,19842.707,2785.672,17.615,12,12,440.023,4.5
511523,B라인3번거더,15425.722,5053.766,0.065,13767.705,5051.275,0.794,12,12,1658.02,4.5,15425.704,5065.766,0.06,13767.687,5063.275,0.789,12,12,1658.02,4.5
512846,B라인3번거더,14511.798,4337.392,0.788,13768.779,4336.276,1.114,12,12,743.02,4.5,14511.78,4349.392,0.782,13768.761,4348.276,1.109,12,12,743.02,4.5
514313,B라인3번거더,14288.404,2781.779,0.598,14299.785,834.796,0.279,12,12,1947.016,4.5,14300.404,2781.849,0.596,14311.785,834.866,0.277,12,12,1947.016,4.5
515529,B라인3번거더,14393.091,1465.36,0.365,15126.098,1469.645,0.237,12,12,733.02,4.5,14393.161,1453.36,0.363,15126.168,1457.645,0.235,12,12,733.02,4.5
517064,B라인3번거더,14610.767,3020.532,1.335,14607.841,4967.545,0.463,12,12,1947.016,4.5,14598.767,3020.514,1.341,14595.841,4967.527,0.468,12,12,1947.016,4.5
518327,B라인3번거더,14693.778,4337.665,0.708,15426.797,4338.767,0.386,12,12,733.02,4.5,14693.76,4349.665,0.702,15426.779,4350.767,0.38,12,12,733.02,4.5
